rating,text,date
5,"the app is quite good. but I have a complaint, why there are not much option in nifty 50 index funds and also there are no mazor nifty 50 index funds like nippon, bandhan, motilal etc.",2025-12-17
3,this is very poor and bad application my portfolio I'd showing 3900 but I sell all share so Recive only 2500 rs this is,2025-12-17
4,"I'm using GROWW app from 2024 november. Good app with user friendly and nice.Since last 2 months when im trading in commodities the candlesticks are delayed.Daily im facing same problem more than 10 times. It's Very poor bug,this makes loose my money.Please solve my problem. THANK YOU GROWW TRAM.",2025-12-17
1,The slowest app ever order exit time is stuck even not working broking charge in multiple times higher then dhan,2025-12-17
3,I notice that the share 5 year graph was shown incorrectly please verify it and if it's improved it's for customer convenience....,2025-12-17
1,pathetic lagging.... didn't recommend any one for trading just avoid,2025-12-17
1,bhai groww app par stock ke shares mat khareedna .... mere shares par mujhe 300 ka nuksaan hua ha best kharede the ... haa aap mutual funds sip kar sakte ho theek thaak hai....,2025-12-17
1,grow app m maine MF ka installment pay karne k bajy one time payment kr diya aur vo mai redeem krna chata hu lekin vo payment dashboard m dikhta hi nahi raha hai ink customer care executive se kai bar bat kr liya mail kr diya lekin abhi tak problem. solve nahi kiye 3 month ho gya,2025-12-17
1,bahot hi ghatiya or bekar app ha me jitna pisa dala hu utna groww charge or gst or broker katne ke bad v achanak se or 117 rupees or kat jata ha Mera laga k ulta nuksan ho gaya ap log koi or app pe lago yaha pisa invest karna bekar ha apko profit kavi nhi hoga bas charge hi charge karte ha,2025-12-17
5,"please change the dashboard of mutual fund, it looks like old type.",2025-12-17
1,"chat agent somya ranjan wasted my one hour just to tell me whether account details are correct or not. its third time i am chatting, its rediculas as its my first day on grow app.. pathetic customer service",2025-12-16
3,"Please provide kill switch option just like Zerodha, Kotak Neo etc",2025-12-16
3,"Nice app for building investment portfolios but has bugs with its UPI segment. UPI payment works smoothly, the payments are fast, secure and mostly error-free. But recently I have been facing a problem with the UPI transaction history feature. It won't open if I tap it. Grow team plz resolve this bug. I have tried restarting the app but that hasn't fixed the bug behaviour.",2025-12-16
1,there is no STOCHASTIC INDICATOR VERY USEFUL IN SIDEWAYS MARKET TELL ME HOW TO GET IT,2025-12-16
1,worst app. don't use this app. full of malfunctions. support doesn't respond on time. had worst experience.,2025-12-16
1,"response time is very late , on live chat also",2025-12-16
1,paisa bahut din tak hold karke rakhta h ipo is aap se koi v bilkul na kare,2025-12-16
2,"Stocks -> Holdings -> All Stock SIPs. App is crashing. Can see 2 Active in ""All Stock SIPs""",2025-12-16
5,smooth app compared to another apps and easy to use and to much better experience,2025-12-16
1,"Whenever I try to click on the SIP category on the homepage, the app stops working and exits instantly. Pretty much difficult to track my upcoming orders.",2025-12-16
1,mobile se is app mai trading karo toh bohot glitch karta hai atak hata hai sab fir minimise karke open karna padta hai ye sudharo thoda Boht problem hoti hai,2025-12-16
1,Hello Team In my account balance is showing but why not withdraw my pending balance. It is very bed experience. Pls resvole my issue. And already inform to regarding this 2nd app not login worsit app,2025-12-16
1,this app is made so that you loose money it never executes order at your price. and takes too much brokerage,2025-12-16
1,Worst app in order execution. Issue is still with there. Not a stable app. Donot use it. Everyday app is having some issues.,2025-12-16
1,App is crashing when open stock sip details not able to use,2025-12-16
5,"EASY AND GOOD USER INTERFACE, GOOD SERVICE.",2025-12-16
1,Grow mutual fund service is very bad withdrawal is 3 to 5 day is a very long,2025-12-16
1,why I can't open sip after an sip investment,2025-12-15
5,#Groww Please add the SLB feature on the Groww app for users.,2025-12-15
5,groww is operating application will be easy take good menu and largest capital market share,2025-12-15
1,ham ik sath 2 expiry ki postion nhi add ker skte basket m aur na hi alag alag expiry ko trade kerte h ik sath to margin benifit milta h ...this app not for special treding,2025-12-15
2,one update Auto traling Stop loss ka setting hota to aur bhi acha ho jata. bahut acha hota traling Stop loss ka bhi option de de to.,2025-12-15
5,"The older version of the groww app is very user friendly, now very confusing and not the proper way.",2025-12-15
5,"excellent, all features are available in one screen",2025-12-15
2,"I would recommend the team to hire manual testers to test the app properly. All orders - mutual fund - onResume and navigating back creates duplicate entries which looks weired how these basic functionalities go to production without testing. Another weird thing is, I exited a mutual fund outside groww. But still could see it as well as an external mutual fund displaying the invested and returns. OmG!!!! Coin is OG level and Grow is in OMG level!!! App should growwww a lot!!!!",2025-12-15
5,Presently... there is widget only available for stocks... and not for mutual funds... please include it...,2025-12-15
1,please get the option of stop loss and target in index chart. And try to reduce brokerage charges.,2025-12-15
4,"Nice app,clean UX.Will be nice to add LRS for investments in foreign MF. And, sector of company is not displayed if it has options chain. Better move sector details into 'About Company' section. And,managing list of stock price alerts in one place is hard to find. Good to provide an edit alerts icon where we open notifications from profile page.",2025-12-15
1,worst customer support. no answers from them regarding issues. its like chatting with that rude crush who thinks she's beautiful . There customer support just reassign issues to each other not providing any solution for simple kyc.,2025-12-15
1,"It's app fraud&stop loss not working, I am loss money",2025-12-15
5,I like the interface. easy to use,2025-12-15
5,"Grow Team You're Doing Great, And Yes Groww is really the Best App, With Good Interface.",2025-12-15
4,I have used many apps but this ones my favourite. The interface of the app is very simple and minimalistic with all the requirements I need to look to but I have one request to groww that please offer a brokerage free plan and keep the free plan also but brokerage free plan helps to daily traders a lot. Other than that everything is awesome. Edit: And also add daily profit and loss section for delivery buy \ sell.,2025-12-15
1,why it doesn't have. other helpful charts .. like Giftnifty ( sgx) .. it's stupid to use this app right ? if it doesn't have information that are easily available on other apps,2025-12-15
2,Please Add SLB (Securities Lending & Borrowing) Feature in Groww. Request hai Groww team se ki SLB feature ko roadmap me include kare aur users ko lending & borrowing ka option de. Ye feature Groww ko next level par le ja sakta hai.,2025-12-14
5,it's a best trading platform also india no 1 platform grow,2025-12-14
5,good for beginners who are starting there career in stock market.,2025-12-14
5,excellent app & plateform easy to open account on line,2025-12-14
5,It's a wonderful platform for trading and investing. The compliance is transparent. Highly recommended.,2025-12-14
1,"This app brokerage charges are very high say ₹20 and ₹50 Gst Fully Fake.This app Upi Payment option not available only received upi payment available. This app Us stock market option not available & this app Financial Asset track (stock, mutual fund,Fd, Rd,bond,vechile and etc) not available.",2025-12-14
5,Guys your customer service is sooo worst from the past 3 days I'm dealing your customer care no. to related my mutual funds redeemable amount but not even single call is connected or picked by your respected agent. I'm harassed by you guys from the past 3 days i raise a ticket from your grow app but there is no solution ( Problem is solved now thank you Grow team),2025-12-14
5,very easy app mujhe use krne me comfortable lgta hai,2025-12-14
5,"Hi, When we talk about brokerage platforms in India, Groww is one of the top names and is often considered among the No.1 brokers. However, there is one serious issue that I have been noticing for a long time. Whenever we do options buying, the app often lags or hangs, especially during high volatility. This glitch has happened many times and has caused significant losses. I sincerely want to request the Groww team to please look into this issue and bring a new update or improvement in the app",2025-12-14
1,1) please give online option of gifting shares from your website or app like zerodha or angel one 2) have a tieup with bank for 3 in 1 bank demat account,2025-12-14
5,"while installing, it's showing ""your details are being erased. please try after some time"". Do needful. Thank you.",2025-12-13
4,Daily share news & global news update chlau karo ... front pe algse se news ka section rakho ...,2025-12-13
2,"Please give option to modify stock etf like same as we do in mutual fund sip, example change in dates and increase/decrease in amount or quantity.",2025-12-13
1,Not helpful it's worst full app no support help system noone is listening and helping,2025-12-13
4,my 2 predictions are correct about Ethern and solana,2025-12-13
1,"Worst SERVICE, I lost trust in Groww. PLEASE GO FOR ZERODHA.",2025-12-13
5,The only downside is that they don't offer international markets ETF and mutual funds. other than that it's amazing.,2025-12-13
5,best app for mutual funds investment.. I used etmoney app before grow,2025-12-13
3,Grow should add Hiken Ashi candlestick on scalping section and should add commodities also on it to scalp.,2025-12-13
3,need help for my account where i can contact,2025-12-13
1,"KYC stuck forever. Absolutely useless app. Wanted to invest, ended up wasting time. Groww = Sloww. Customer support is just making us wait for hours.",2025-12-13
2,can't withdraw money they say you can withdraw money if 100000,2025-12-13
5,very responsive and easy to use app. trade is easy.,2025-12-13
1,your online support system sucks ...I want answer for this why my mutual fund portfolio is divided into two what is the reason that now I am investing whatever is not added into my previous investment but you divided the same investment into two and add the new investment into newly created folio which is increasing my current average in nav and in long term it will create huge loss for me... kindly clarify this,2025-12-13
5,"exact execution,correct information is an added bonus",2025-12-12
4,"everything is okay, but not showing with icon icon is best for interface Design",2025-12-12
1,"07/12/2025 I have been using this app for some time now. But when I started intraday trading, i encountered its high slippage. For example, I book a trade at a profit of around 12000 using their exit button, the executed amount would be 10000. There have been times when booked a profit of more than 2000 still the executed profit was not only less but in loss -749. This is higly disappointing. Now I'm looking for a new broker app. Too much Fraud app. I have lost 20000 rupees on this app. Hence",2025-12-12
1,"tried calling customer care, made me wait for 5min to hang up the call at last",2025-12-12
1,"It has been more than one week, but Groww customer support has provided no solution. Their support quality is extremely poor, slow, and unhelpful. I have been repeatedly contacting them, but every time I receive only generic replies without any actual resolution. Very disappointing and disgusting experience. A financial app handling people's money cannot operate with such careless support and technical errors. I do not recommend Groww to anyone until they improve their service.",2025-12-12
1,"They do lots of miscalculations - after selling actual bought prices getting decreased , futures price at the eod not the same as nse price. high charges.",2025-12-12
1,veri High brokerage they shown 5 rupes but take 35 rupees from 500 rs transaction..it means more than 7 percent charges,2025-12-12
5,"Provide Daily market analysis, international market news, today market go up or down, FII and DII data before 24 hrs.",2025-12-12
1,I have requested them to delete my account in from October 8 they told me it will be deleted within 24-48 hrs and today is November 12 ..when will it be done ? why so much delay ? and when I reach out to customer executive on chat they all ran and anybody is reassigned who don't reply me back ? worst platfor ..please this grow app is not trustable ..delete it !!,2025-12-12
1,"Obsolete customer service. Wasted half an hour and the chat representative came with the same reply every time which was nothing other than ""welcome to groww""",2025-12-12
4,thanks for groww no 1 app but borage charge big,2025-12-12
1,"Many hidden charges, eat up the majority of your F&O profit by charging for cancelled or unexecuted orders. Withdrawal takes approximately 5-7 working days. I was still dissatisfied after speaking with customer service representatives. We strongly advise against trusting this app or broker for option trading.",2025-12-12
5,nice application to use and interface is very nice I have a request you add portfolio analysis for external portfolio tab also.,2025-12-12
1,chart nahi chal rahai hai . open market main . big bugs please fix,2025-12-12
3,A easy switching between multiple users in a single app should be introduced.,2025-12-12
3,Instead of regular growth can I purchase direct growth sip in GROWW APP and it's mandatory to open a demat account in groww or I can simply purchase mutual fund from GROWW.,2025-12-12
1,It has not auto trailing stoploss. And also don't have in Direct Chart trading. many people telling late response in FnO and Intraday trading. if will have slove in future then I'll give 5 star,2025-12-11
5,Best App for F and O trading in India. Easy to set Target and Stoploss after Opening the position too. it's very nice.,2025-12-11
5,this app is very useful and helpful in my trading journey,2025-12-11
1,grow is very bad trading application.on trading is not working properly,2025-12-11
1,worst app it's a trap fraud app,2025-12-11
3,"The app works like a charm. However, there is an issue due to which I am rating it 3/5. In candle view of graph, it is not possible to click on every candle to check open, close, high, low and volume in android. When I click to one candle and slid my finger it often jumps 2 or 3 candles. But it is quite possible to navigate through each and every candle in iPhone. I hope it gets fixed soon. I will update my review after this bug is fixed in android.",2025-12-11
5,Please give Horizontal Ray instead of Horizontal Line of Both.....in Price on Chart Strike Price,2025-12-11
5,"To Team Groww, I request you to kindly update the UI of the app , allowing us to use the app in landscape mode as well. This will be helpful in charting and easier to use in tablet. Currently the app only works in vertical portrait mode which is really troublesome to use in my Tablet and i have to login via web to operate properly.",2025-12-11
1,Day by Day getting worst.Application is cheating users in Entry and exit point.Exit will be performed before your SL point(Great fraud).please dont use their application. Always delayed in Trade Exit . Leads for potential loss.Even their stop loss exits in incorrect value. They have tactics please be cautious.,2025-12-11
1,"grow keep crashing, we going to lose money. happening again and again for a week. groww doing different business.",2025-12-11
1,the customer care support is pathetic. you are never going to receive a call whenever you will request and they will close the ticket without resolution. being a very long term user I will caution everyone to stay attentive. Some of the stocks are not visible in the portfolio. looks like some technical error.,2025-12-11
5,"can we have price alert option , or some feature that notify us on set alert price",2025-12-11
2,we invested in grow shares and losses 12000-And never grow money,2025-12-11
1,worse for trading and all u guys have very lagging software haa? what is wrong I don't like this for investment it's okok but not for trading planing to switch to dhan i recommend others also to not to use this as it's not providing proper service as we can't change to the theme and all i recommend everyone to USE DHAN grow is very poor candle will not form as the time starts we should check out connection also after entering into trade u guys alerts as u have software error can't see the screen,2025-12-11
1,"groww brokerage & other charges are very very high & hidden, they do not deduct charges from the bill but they deduct from the ledger balance which could be fraudulent so please beware from groww and try zerodha.",2025-12-11
1,Lootna h toh puraa loot lo naa,2025-12-11
1,guys please be careful groww doing some fraud I am done in f&o 6000 profit but given - 5000 on 5th December and done with 16000 profit the given 8000 only on 10th of December worst platform &worst experiences,2025-12-11
1,customer support team is not available for helping us।,2025-12-11
3,can u please provide the same widget for mutual fund holdings,2025-12-11
4,Amazing app and good platforme for investing and trading. Easy formet and easy fundamental and tecnicale analisys.,2025-12-10
1,brokerage is much expensive than other app .,2025-12-10
4,"sir, please add multiple sell orders at once on holdings (Delivery)",2025-12-10
1,very nice future ad in this app,2025-12-10
2,Good application and good investment brokerege charges is high,2025-12-10
1,very bad experience... jhatu app don't use this app. Lag issues every time if you take a trade.,2025-12-10
1,"Evil Groww does not allow Cancel/Modify of Limit trading orders, at times, caused me big losses. chor. pls boycott groww.",2025-12-10
1,sabse ghatiya app hai..Hang ho jaata h ye..error bataa deta h,2025-12-10
4,brokerage charging problem because small capital not a big gain so profits margin very small for brokerage charging,2025-12-10
3,I use one plus tab and I am unable to view groww in landscape view. it would be much easier to view all the data in landscape,2025-12-10
2,can u add the following basic features 1. delete multiple alerts at a time 2. provide alerts for MCX,2025-12-10
1,if your trade your stok which is of 1280 you will get 1250 only ie 30 re charges deducted this is not mention clearly you should read the contract first for all charges,2025-12-10
5,it's a very effective app for beginners.,2025-12-10
5,beter investment banking a terence you have to good use groww,2025-12-10
1,too much malfunction in this app. Beawar,2025-12-10
1,chor hai grow wala tred lete hi chart band kar deta hai primiyam bhi nhi batata mere paas screen recording hai mai isko sebi mai leker jaunga,2025-12-10
1,UPI Manadate Please don't apply IPO Autopay Manadate via GrowwUPI. They will not unblock your funds even though the IPO was not allocated. They will freeze money till the Manadate end date. Rest all UPI apps are unblocking the amount within two working days.If the ipo was not allocated.,2025-12-10
4,"If I say so on my behalf, this one is the best trading online platform.",2025-12-10
5,Best Trading Platform and user friendly interface with less brokerage charges.,2025-12-10
2,"app any time issue. I use one reason for insta withdrawal only one reason.. brokerage high app many times price , chart not show correct",2025-12-10
1,"worst app hai, 1 start bhi deserve nhi krta ye app, kuch option hai nhi , our ye autopay jitna band kro firse khud hi set ho jata hai, mere bina permission ke mutual funds mai paisa chala jata hai , ek no ka ghatiya app hai, first experience hi itna kharab nikla mera, sip cancel ka option tak nhi ata, hang hota rehta hai, paisa cut kr deta hai kidhar kidhar se smajh nhi ata Notification bhi theek se nhi ata,",2025-12-10
1,my number is lost and I am unable to login .I have mailed to support but there is no response still.i want to update my number or help me to login,2025-12-10
1,worst app heavy charges and interest for their loan amount so that's why all people close the account asap.,2025-12-10
5,i like it n experience is very good,2025-12-10
2,"delivery order not executed on time, It showingawaiting time execution the order, disgusting app.",2025-12-10
1,you are the worst app ever you ate my money and I am not able to do any profits,2025-12-10
1,iska customer support bahut hi kharab hai very bad,2025-12-10
5,very user friendly app and scalper (1 tap trading ) feature is awesome.,2025-12-10
5,I like this app. and i am very happy with this app,2025-12-10
1,"groww portfolio mat banu.. ..ipo nahi milta hea....im use to groww app but I not recommend,",2025-12-10
1,this application sapling my carrier total I loss 5500000 f,2025-12-10
4,your application letter is very small please I suggest to you letter is uppercase otherwise manual options & spectacle user is not a seen without glass thank you,2025-12-10
5,"please add stochastic indicator, which is very useful, when you are going to add stochastic indicator?? Please update",2025-12-09
1,"slippage problem, MACD, VWAP and Volume not showing in indicator chart",2025-12-09
5,ADD SOME MORE FEATURE IN MUTUAL FUND COMPARISON.LIKE OVERLAPING OF MUTUAL FUND .,2025-12-09
5,This apps has helped me with small investments in stocks and shares smoothly,2025-12-09
5,"I have been using this app for almost a year now, its very beginner friendly.I have invested in a few mutual fund SIPs some of which is only ₹100 per month which was ideal even when I was in college. It's very user friendly as well",2025-12-09
3,Now its working properly and nice to see more features...,2025-12-09
5,"I have been using this app for 9 months, the UI is designed so well that the real time tracking is very easy, and the detailed analytics view for SIP, stocks investment are manageable.",2025-12-09
5,An easy to understand investing and trading app in india,2025-12-09
5,grwwo is great inwest platform but very high brokrej,2025-12-09
4,"kindly update the details of Mutual fund after the market is closed,rather than at midnight.",2025-12-09
1,"poor app, Customer service is poor, no call no chats with agent is possible through app. Redeem of MFs is poor as I am not getting my funds.",2025-12-09
1,no details report available on app ..no description of charge...after selling you can't find past details purchase of stocks price...learn for other brokerage app how they provide details summary,2025-12-09
1,mat use karna inke ek toh bahut glitch aate he and dusra MTF me ye automatic sell kar dete he toh please bhul kar bhi MTF mat use karna,2025-12-09
1,thard class treding time saerver issue pl dont install west your money,2025-12-09
1,pathetic services for money credit and consumer support.,2025-12-09
1,worst app for trading never use not user friendly takes money for everything if your capital is less than 10k never use .. worst app,2025-12-09
1,worst app working very slow don't install this app,2025-12-09
5,"best, but just one issue, SME IPOs close at 4:00PM instead of normal 4:30PM in other platforms.",2025-12-09
5,"So good app that one can trust blindly. Just one phrase... Invest and trust... A suggestion. For an IPO, it should be clearly mentioned how much is OFS and how much is the fresh issue.",2025-12-09
1,"Groww app is completely fraud. it's better you can invest money in other sources. 3 yrs licking period is very very bad and it gives 0 to 1% of interest only. but they publish that after 3 yrs it would become 20 to 30% of interest, it's all fake news",2025-12-09
5,very nice platform to invest and mutual fund user friendly app,2025-12-08
1,pathetic customer support. they not even pick up calls.,2025-12-08
1,"Ever since this app became number one, retailers have been losing money. This is the Panoti app.",2025-12-08
1,its farud app account balance tata cuta cutting it's fardu app,2025-12-08
1,th... can't buy stocks fast to delay d then 1hrs unsuccessful it I'll come worst app,2025-12-08
1,today invested in MF at 1.07 pm. But app shows tomorrow's date as debit date. contacted customer care and sent mail also. very arrogant speech by customer care executive. she said not to invest thru app instead directly to company. she herself said that app groww to be avoided in case of same day nav. written mail to concerned mf and marking cc to SEBI. let me wait for resolution in this case.,2025-12-08
5,I am satisfied with the all the aspects excluding one as the app changes gift nifty at 9:15 and most of the people who do F&Q need the perfect picture to calculate and predict nifty's movement I would like groww to change it so that gift nifty shows the previous close before 9:00/pre open,2025-12-08
3,mep bahut hang hota he.. or strack bhi galat batati he..,2025-12-08
1,When you set an alert on a stock. Notify me when the price reaches this point. Then that alert will only last for a month and then it will be canceled. I think that alert should be permanent.,2025-12-08
1,"too much delay don't install this ,in trading view it will be raised but in grow it won't raise it will be showing old data many loss suffering by this app",2025-12-08
1,"I was a fan of groww but This app is getting worse day by day, to some extent it was fine but now getting repeated payment failures, unable to add money, technical glitches, hidden charges, late Widrawal . This is seriously disgusting.",2025-12-08
5,great platform to buy and trade very easy to use and easy to buy and sell.compare to other platforms this is best i say,2025-12-08
1,"Worst experience from the customer service team. I was unable to modify my F&O sell order and while I checked with the customer service team through chat support, they instructed me to uninstall and reinstall the GROWW app. they are unable to point out the issue. also, even after I reinstalled the app..the situation was same.. Also, no further executives are replying through chat support..they are online but jus not responding back.. Marvellous service from GROWW!! Don't recommend this app!!",2025-12-08
5,"Simple, easy to use. So many options like loan, Advanced MF Portfolio view, UPI..",2025-12-08
3,sorry for the negative comment but I just to irritate about this app so I do firstly when i am trying to register in app process goes smooth but when app ask about digital signature I leave process there and then after some time trying to register fully it shows please erase data firstly and then when I do I am unable to make my setup as when try to register it pop up message that your data is being erased and it shows this message again and again please help me so I get benefits of the app,2025-12-07
5,Groww is the best all-rounder investment app for Indians. This app is very simple to use and has a great UI.,2025-12-07
1,"if u create any adds ,please keep some good looking guys ..don't do ads with choothey guys and worst fellow",2025-12-07
1,just worst app unnecessarily hits the stop loss... charts won't show anything.. no single order for both sl and target in commodity.,2025-12-07
4,this is all india app one my best groww,2025-12-07
5,"Great, but can you give an option to add tags/goal to each mutual fund in portfolio section to keep investment simple and remember the goals related to that fund.. Just need to give option to enter any free text.",2025-12-07
1,"Have been using this app for some time now. Good for mutual funds, delivery and all. But when I started intraday trading, i encountered its high slippage. For example, I book a trade at a profit of around 12000 using their exit button, the executed amount would be 10000. There have been times when booked a profit of more than 2000 still the executed profit was not only less but in loss -749. This is higly disappointing. Now I'm looking for a new broker app.",2025-12-07
1,t doesn't make sense that we cannot add new workshared R2025 models to the project after we upgrade from 2023. Is there another solution around this other than creating a new ACC Project and https: everything from the old ACC project to the new ACC project?revit cloud upgrade done from 2023 to 2025 .but again cant publish new 2025 model to cloudrevit cloud upgrade done from 2023 to 2025 .but again cant publish new 2025 model to cloudrevit cloud upgrade done from 2023 to 2025 .but again cant pub,2025-12-07
1,"Getting a very bad experience, it's been more than 3 weeks, still my account is not activated. and when I am raising concerns not getting response. please check Query - 4878947",2025-12-07
1,very pathetic service by customer support. a customer support takes 2hrs to reply.,2025-12-07
5,stock market ke liye best app broken charge thoda jyada hai,2025-12-07
1,"too many technical glitches on intraday, mainly prices and p&l don't show properly",2025-12-07
1,Worst App large passive charges while taking amount from investment,2025-12-07
1,"SL and TGT WINDOWS must be visible at all times under Intraday tab however it is up to the user whether to fill the data or leave it blank, currently every time you have to first click on Add SL/ TGT, in hurry many times I forgot SL option since it was not visible immediately and I incurred loss. Being new to trading I missed putting SL. If SL and TGT WINDOWS is Visible at all times under Intraday tab I might have saved Lakhs. please look at the new traders prospective for ease",2025-12-06
4,The UPI transaction history button is not functioning much of the time,2025-12-06
1,how disappointing these people are all they is there money it's all about fooling people they encourage you to put money in there wallet and later they try refund to your account without any concent when asked they put you to read their scripted page that money left in the account more then 30 days will be transferred but I put wallet money just a week ago why is money transferred. don't trust these thugs.,2025-12-06
1,"worst MF dashboard ever seen, Even after multiple emails and support tickets I still see incorrect values on my MF dashboard",2025-12-06
3,"In the watchlist it was showing how much the price has changed since the addition to the list, now it's not showing. how to get that back",2025-12-06
1,"UI is good, but when the app started facing glitch, like position doesn't show, app not working, is happening consistently with groww, so if you want trading don't use this app. if app started glitching it' not working like minimum 20 - 30 minutes.... so it causes huge loss in trading....",2025-12-06
5,please add. daily and weekly sip system,2025-12-06
1,1. Please provide us * AUTO TRAILING SL AND TARGET* . we are manually entering values on GROWW. specially on expiry trades we are loosing profits within seconds by trade reversal. UPSTPOX have this feature. so that we don't miss profit if that trade reversing. UPSTPOX provided TRAILING GAP POINTS. 2. On expiry day EXIT with single click not possible. only 1000 qty allowed on NIFTY. Time consuming more for another quantity to exit. please review it and improve above features on GROWW .,2025-12-06
1,best app but not very best only best Where the brokerage is high,2025-12-06
3,"was good before, but now they are making chart indicators not user friendly and difficult to understand. price list with vwap section expand collapse become difficult compared to previous versions. other brockers app showing same previous easy chart version chart",2025-12-06
5,good for analysis trading leads to loss,2025-12-06
5,the parfect app in the stock market good app,2025-12-06
1,bad results trading time mai hang krta hai grow,2025-12-06
2,be care full before investing.. forget money after investing..,2025-12-05
1,"very bad services don't install this app customer support is very bad no one solved your issues,even though they are not important to our problems ,I am irritating Graww customer service",2025-12-05
1,what problem today 2 pm not working,2025-12-05
1,mutual funds swp options not showing only showing stp.,2025-12-05
1,too many glitch in app and the customer service is worse not available to solve the query. just reply system generated message . App stop many times for more than hours during trading,2025-12-05
1,no use every one.bad experience this app use me,2025-12-05
1,"This is a fake application. Don’t use this app—you will waste your time and money. At first you may win, but after that you will only keep losing. I lost ₹2,00,000 because of this app. The app is always slow, and the prices are manipulated. When I try to buy at a low price, they give me a higher rate. When I try to sell, they give me a much lower price. This is completely unfair and feels like a scam.",2025-12-05
1,not working today 4 Sept 2025 again 12-dec-2025 Grow went down and customer care number on wait upto more than 30 mins,2025-12-05
1,worst app. Don't install. unnecessary charges and no proper explanation from the customer care. Totally waste of time worst ever I am really frustrated,2025-12-05
1,Today 5-12-2024 (2:30Pn Approx) Groww is not working properly due to technical errors (our data fetching minon ran into error) for approximately 20 minutes and because of this I am unable to closed trades which is in profit of 15 points and now the Trade is in loss.,2025-12-05
1,Groww broker charges high And technical issues and groww support no best groww 5/12/2025 technical problems and my big Loss 18 Lakh,2025-12-05
1,"After using some time found login issues and displaying like "" something went wrong"" & also I tried by uninstalling and re installing the app but it again displaying ""something went wrong""even though I gave the correct credentials to login.",2025-12-05
1,App not working today 5th December 2025. Will Growww compensate if I have losses cause of this,2025-12-05
1,terrible experience with groww server crash often and not working properly i don't want to give grow even 1 star,2025-12-05
5,app not working position open .... shame groww App,2025-12-05
5,one of the convenient share market app!,2025-12-05
1,my grow app is not working.. Showing like something went wrong.. wht to do? if I put my phone number or email Id it will show like something went wrong...,2025-12-05
1,your aap not working business time. surver down please do something right know,2025-12-05
1,having problems while in my login account so please help showing an error that something went wrong,2025-12-05
3,all of a sudden groww app is not working how can I connect with support team,2025-12-05
5,Best App for investing in SIP. Easy to use.,2025-12-05
1,Not working. Unable to login by any means.,2025-12-05
3,after updation the app is not working help me,2025-12-05
1,meri app open nhi ho rahi hai explain it why app is not working today,2025-12-05
1,server down. thanks for making me loose money.,2025-12-05
1,"today 05-12-2025 shorp 2:30 app hang & full stopped, not show enything what can i do i trade position how can wxit that trade till 2:40",2025-12-05
5,today we are facing log in issue,2025-12-05
4,improve your fast network today grow app is not working now please help me,2025-12-05
1,"Unable to complete the login pricess, please do the needful",2025-12-05
1,"I'm unable to login to my profile, every time I try to login it is showing, something went wrong try again",2025-12-05
1,mera nuksan ho jayegha jaldi chalu nhi hua toh trade liya hua hai,2025-12-05
1,The app suddenly shows an error and all trades are not visible Money was lost in the app,2025-12-05
1,"poor app plse do not trade groww This app gives a glitch of cloudfare in Running market and their IT team unable to resolve issue asap , why The same issue does have app like Dhan, do not trade your big quantity in groww i have lost due to glitch , Use other platform, if u really want to save your money",2025-12-05
1,"app is not working, if I get loss who is responsible",2025-12-05
1,not working and loss to 1 lakh Amount because of application worst,2025-12-05
1,app suddenly stopped working today. no one is picking customer care calls. they basically don't give a damn about the customer's money.,2025-12-05
1,"app isn't working, account is not getting logged in",2025-12-05
1,app something went wrong problem please solve immediately,2025-12-05
1,I cannot sign in after updating this app. it shows something went wrong.,2025-12-05
1,after update grow app not working in live market what will i do please suggest,2025-12-05
1,fraud company always show error time of exit position,2025-12-05
1,my app is not working suddenly i have invested and need to exit market please check asap,2025-12-05
4,I updated the app.Its not working properly.there are some technical issues. kindly resolve the problem.,2025-12-05
3,App was running fine till last night. I can't even login today. No customer support,2025-12-05
1,"5 december 2025 ko app crush ho gaya app open hi nhi ho raha hai ye app crush hote rahta hai , but ye chalane main easy hai",2025-12-05
3,Recently the app been glitchy Not able to log in my Groww account for last 48 hours,2025-12-05
1,"app crashed now its been 20 mins, app is dead this kind of breakdowns burn retails money, there is no support, like our money is nothing,",2025-12-05
1,i am trying to log in but it's not happening i enter pin why this glitch,2025-12-05
1,"l can't log-in , in groww . kindly fix the bug",2025-12-05
1,this app is time waste any time there is error in app today 5 december 2025 time :2:36 pm app not responding showing error very bad,2025-12-05
4,"sir I'm unable to log in,please solve this issue asap or i can loose my trades",2025-12-05
5,grow account open kyu nhi ho rha hai,2025-12-05
5,at this point of time grow app does not opening facial issue to use this app please shot out the problem,2025-12-05
1,"Most third class , I want to go consumer court .",2025-12-05
3,is groww app down today ? facing something went wrong on logging in,2025-12-05
1,not working today app something went wrong why,2025-12-05
1,what the hell ? why your server is down ? who will be responsible and pay my profit if I want to exit in FnO ? pathetic application,2025-12-05
1,system collabs this time my huge loss ...,2025-12-05
1,"not working, use indigenous apps and services",2025-12-05
1,my grow app is not working it shows something went wrong. I am in trade. who is responsible for the losses.,2025-12-05
1,"This is a good app but crashes frequently. Many times in option trading after taking a trade, position doesn't show for a long time and due to this we get losses and losses. Please resolve this issue.",2025-12-05
1,unable to open the app..something went wrong message even after trying to change pin..,2025-12-05
1,worst app sometimes it got crashed and not open at crucial time...,2025-12-05
2,I have lost my money bcz app is not working,2025-12-05
